ProjectID,LocationID,Postcode,DepthValue,Fines,LiquidLimit,PlasticLimit,PlasticityIndex,MoistureContent,GeologyCode,Easting,Northing,Latitude,Longitude
P6242,TP710,DE24 5,0.5,22,47,18,29,17.5,ALLENTON TERRACE DEPOSITS,439019,331692,52.88,-1.42
P6242,TP252,DE24 5,1.4,96,31,16,15,16,ALLENTON TERRACE DEPOSITS,438650,331800,52.88,-1.42
P6246,TP01,LE12 8,1.9,100,43,21,22,16,GLACIAL DEPOSITS,457901,318218,52.76,-1.14
P6246,TP01,LE12 8,1.9,100,43,21,22,16,GLACIAL DEPOSITS,457901,318218,52.76,-1.14
P6246,TP13,LE12 8,2.9,100,44,0,0,24,BARNSTONE MEMBER,457942,318213,52.76,-1.14
P6246,TP16,LE12 8,0.9,100,69,35,34,29,GLACIAL DEPOSITS,457952,318160,52.76,-1.14
P6255,TP01,RG7 3,1.4,100,45,17,28,24,LONDON CLAY FORMATION,466315,167095,51.4,-1.05
P6255,TP02,RG7 3,2,100,62,25,37,29,LONDON CLAY FORMATION,466274,167150,51.4,-1.05
P6255,TP04,RG7 3,1.8,100,54,23,31,27,LONDON CLAY FORMATION,466214,167303,51.4,-1.05
P6255,TP05,RG7 3,1,100,62,22,40,29,LONDON CLAY FORMATION,466250,167386,51.4,-1.05
P6255,TP07,RG7 3,2,92,30,21,9,23,GLACIOFLUVIAL DEPOSITS,466250,167297,51.4,-1.05
P6255,TP09,RG7 3,0.9,100,62,22,40,35,LONDON CLAY FORMATION,466382,167308,51.4,-1.05
P6255,TP13,RG7 3,2.3,100,46,18,28,25,LONDON CLAY FORMATION,466422,166925,51.4,-1.05
P6255,TP14,RG7 3,1.1,100,47,19,28,24,LONDON CLAY FORMATION,466360,166880,51.4,-1.05
P6255,TP15,RG7 3,2,98,42,17,25,24,GLACIOFLUVIAL DEPOSITS,466312,166975,51.4,-1.05
P6255,TP16,RG7 3,1.2,100,38,19,19,20,LONDON CLAY FORMATION,466622,166979,51.4,-1.05
P6255,TP18,RG7 3,1.5,100,41,19,22,22,LONDON CLAY FORMATION,466115,167068,51.4,-1.05
P6255,TP19,RG7 3,1.4,100,40,17,23,22,LONDON CLAY FORMATION,466144,167155,51.4,-1.05
P6255,WS101,RG7 3,0.9,100,60,20,40,31,LONDON CLAY FORMATION,466336,167440,51.4,-1.05
P6255,WS104,RG7 3,0.9,100,52,17,35,33,LONDON CLAY FORMATION,466411,167148,51.4,-1.05
P6255,WS108,RG7 3,1.6,100,47,16,31,27,LONDON CLAY FORMATION,466410,166844,51.4,-1.05
P6257,WS05,DE13 9,1,100,36,21,15,23,GLACIAL DEPOSITS,422409,325869,52.83,-1.67
P6257,WS03,DE13 9,1.2,100,59,42,17,44,MERCIA MUDSTONE GROUP,422409,325869,52.83,-1.67
P6257,WS04,DE13 9,1.2,100,61,42,19,44,MERCIA MUDSTONE GROUP,422409,325869,52.83,-1.67
P6259,TP108,DE5 8,1.6,98,34,20,14,20,COAL MEASURES,438333,347119,53.02,-1.43
P6260,WS10,SK11 7,1,86,32,19,13,20,GLACIAL DEPOSITS,392344,373060,53.25,-2.12
P6260,WS10,SK11 7,1,86,32,19,13,20,GLACIAL DEPOSITS,392344,373060,53.25,-2.12
P6267,TP01,M12 6,3.4,98,43,22,21,27,GLACIAL DEPOSITS,386161,398162,53.48,-2.21
P6267,TP09,M12 6,1.6,98,43,22,21,20,GLACIAL DEPOSITS,386161,398162,53.48,-2.21
P6267,TP10,M12 6,1.9,100,38,21,17,16,GLACIAL DEPOSITS,386161,398162,53.48,-2.21
P6267,TP19,M12 6,1.9,100,34,19,15,14,GLACIAL DEPOSITS,386161,398162,53.48,-2.21
P6269,WS01,L4 3,2.5,99,30,14,16,13,GLACIAL DEPOSITS,334999,394139,53.44,-2.98
P6269,WS02,L4 3,1.7,99,43,23,20,25,GLACIAL DEPOSITS,334999,394139,53.44,-2.98
P6269,WS05,L4 3,1.4,96,41,21,20,16,GLACIAL DEPOSITS,334999,394139,53.44,-2.98
P6269,WS7A,L4 3,1.6,100,34,16,18,19,GLACIAL DEPOSITS,334999,394139,53.44,-2.98
P6269,WS7A,L4 3,1.6,100,34,16,18,19,GLACIAL DEPOSITS,334999,394139,53.44,-2.98
P6269,WS09,L4 3,2.6,98,36,16,20,18,GLACIAL DEPOSITS,334999,394139,53.44,-2.98
P6276,WS01,DE55 2,1.15,99,37,21,16,25,COAL MEASURES,444632,356654,53.11,-1.33
P6276,WS02,DE55 2,1.9,100,54,25,29,24,COAL MEASURES,444632,356654,53.11,-1.33
P6277,WS01,SK9 4,0.8,99,37,17,20,19,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,WS03,SK9 4,1.9,100,35,20,15,20,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,WS04,SK9 4,1.2,100,36,17,19,20,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,WS06,SK9 4,2.6,92,29,17,12,15,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,WS08,SK9 4,1,94,29,17,12,17,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH01,SK9 4,5.5,99,24,12,12,12,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH01,SK9 4,14.5,99,28,14,14,11,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH02,SK9 4,4.5,99,24,13,11,14,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH02,SK9 4,10.5,99,28,13,15,14,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH03,SK9 4,6,100,19,0,0,13,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH03,SK9 4,15,100,40,16,24,15,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH05,SK9 4,5.6,93,22,13,9,11,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH05,SK9 4,5.6,93,22,13,9,11,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH05,SK9 4,9,92,23,11,12,11,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH05,SK9 4,5.5,100,46,21,25,25,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,BH06,SK9 4,12,97,23,12,11,11,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,TP01,SK9 4,2,97,27,14,13,14,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,TP04,SK9 4,1.5,74,26,14,12,17,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,TP07,SK9 4,1,83,25,13,12,17,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6277,TP07,SK9 4,2.6,100,21,0,0,25,GLACIAL DEPOSITS,384787,383704,53.35,-2.23
P6278,WS02,NG18 5,1.5,100,55,24,31,24,EDLINGTON FORMATION,452343,360050,53.14,-1.22
P6284,TP06,MK18 5,0.8,99,47,20,27,20,GLACIAL DEPOSITS,467679,241129,52.06,-1.01
P6285,WS01,OX33 1,1.2,100,33,16,17,21,RIVER TERRACE DEPOSITS,462314,204919,51.74,-1.1
P6285,WS02,OX33 1,1.2,100,35,17,18,19,RIVER TERRACE DEPOSITS,462314,204919,51.74,-1.1
P6286,WS01,CA14 4,1.8,69,24,15,9,11,GLACIAL DEPOSITS,300675,528401,54.64,-3.54
P6286,WS04,CA14 4,1.3,53,19,13,6,10,GLACIAL DEPOSITS,300675,528401,54.64,-3.54
P6286,WS04,CA14 4,1.3,53,19,13,6,10,GLACIAL DEPOSITS,300675,528401,54.64,-3.54
P6286,WS07,CA14 4,1.4,100,40,25,15,25,GLACIAL DEPOSITS,300675,528401,54.64,-3.54
P6287,TP05,CV9 2,1.4,95,48,22,26,19,BROMSGROVE SANDSTONE FORMATION,427972,299650,52.59,-1.59
P6287,TP06,CV9 2,1.5,100,39,19,20,18,GLACIAL DEPOSITS,427972,299650,52.59,-1.59
P6287,TP07,CV9 2,1.5,100,50,21,29,19,BROMSGROVE SANDSTONE FORMATION,427972,299650,52.59,-1.59
P6287,TP07,CV9 2,1.5,100,50,21,29,19,BROMSGROVE SANDSTONE FORMATION,427972,299650,52.59,-1.59
P6287,TP10,CV9 2,1,99,35,17,18,13,BROMSGROVE SANDSTONE FORMATION,427972,299650,52.59,-1.59
P6287,TP11,CV9 2,0.9,100,34,14,20,11,BROMSGROVE SANDSTONE FORMATION,427999,299610,52.59,-1.59
P6287,TP12,CV9 2,1.2,100,33,16,17,15,BROMSGROVE SANDSTONE FORMATION,427961,299559,52.59,-1.59
P6287,TP13,CV9 2,0.9,100,26,14,12,12,BROMSGROVE SANDSTONE FORMATION,427936,299514,52.59,-1.59
P6287,WS01,CV9 2,1.3,90,35,15,20,14,GLACIAL DEPOSITS,427972,299650,52.59,-1.59
P6287,WS06,CV9 2,0.8,94,39,17,22,10,GLACIAL DEPOSITS,427972,299650,52.59,-1.59
P6287,WS05,CV9 2,1.3,100,59,26,33,20,PENNINE LOWER COAL MEASURES FORMATION,427972,299650,52.59,-1.59
P6290,WS06,ST15 8,1,100,34,19,15,21,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,WS08,ST15 8,2.25,100,38,23,15,28,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,WS03,ST15 8,1.25,100,44,21,23,16,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,TP01,ST15 8,0.8,100,38,20,18,26,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,TP03,ST15 8,0.8,100,39,20,19,22,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,WS01,ST15 8,1,100,43,22,21,24,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,WS05,ST15 8,1.5,100,44,21,23,31,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,TP04,ST15 8,2,100,30,18,12,15,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,WS07,ST15 8,1.75,100,35,19,16,17,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,WS07,ST15 8,1.75,100,35,19,16,17,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6290,TP07,ST15 8,3,100,34,19,15,25,MERCIA MUDSTONE GROUP,392023,332512,52.89,-2.12
P6298,WS07,LE12 6,1.5,91,31,13,18,14,THRUSSINGTON TILL MEMBER,454461,325668,52.83,-1.19
P6298,WS07,LE12 6,1.75,93,39,14,25,14,THRUSSINGTON TILL MEMBER,454461,325668,52.83,-1.19
P6315,TP01,LN9 5,1.5,81,20,12,8,12,GLACIAL DEPOSITS,526288,370883,53.22,-0.11
P6315,TP03,LN9 5,2,91,35,18,17,18,GLACIAL DEPOSITS,526288,370883,53.22,-0.11
P6315,TP02,LN9 5,0.9,96,24,15,9,12,GLACIAL DEPOSITS,526288,370883,53.22,-0.11
P6315,TP04,LN9 5,1.8,92,24,16,8,13,GLACIAL DEPOSITS,526288,370883,53.22,-0.11
P6315,TP06,LN9 5,2.3,96,23,0,0,14,GLACIAL DEPOSITS,526288,370883,53.22,-0.11
P6315,TP08,LN9 5,1.9,89,22,0,0,13,GLACIAL DEPOSITS,526288,370883,53.22,-0.11
P6318,BH03,WS10 9,1.5,75,19,0,16,0,GLACIAL DEPOSITS,399134,295293,52.56,-2.01
P6320,TP02,BS37 4,1.1,100,35,19,16,14,MERCIA MUDSTONE GROUP,370495,181459,51.53,-2.43
P6320,TP05,BS37 4,1.8,100,34,18,16,16,MERCIA MUDSTONE GROUP,370495,181459,51.53,-2.43
P6320,TP08,BS37 4,2.1,100,31,20,11,19,MERCIA MUDSTONE GROUP,370495,181459,51.53,-2.43
P6324,TP16,YO62 6,1.3,100,45,22,23,20,UPPER CALCAREOUS GRIT FORMATION,468859,486907,54.27,-0.94
P6324,TP02,YO62 6,1,100,60,21,39,26,UPPER CALCAREOUS GRIT FORMATION,468859,486907,54.27,-0.94
P6324,TP24,YO62 6,1.35,58,39,21,18,37,UPPER CALCAREOUS GRIT FORMATION,469071,486802,54.27,-0.94
P6324,TP04,YO62 6,0.9,100,56,20,36,35,UPPER CALCAREOUS GRIT FORMATION,468859,486907,54.27,-0.94
P6324,TP06,YO62 6,2,93,46,21,25,28,UPPER CALCAREOUS GRIT FORMATION,468859,486907,54.27,-0.94
P6324,TP30,YO62 6,0.9,100,67,27,40,30,UPPER CALCAREOUS GRIT FORMATION,469367,486987,54.27,-0.94
P6324,SOAK 5,YO62 6,0.45,100,63,23,40,28,UPPER CALCAREOUS GRIT FORMATION,469078,486911,54.27,-0.94
P6324,TP11,YO62 6,0.45,100,68,23,45,22,UPPER CALCAREOUS GRIT FORMATION,469180,486974,54.27,-0.94
P6324,WS05,YO62 6,0.7,100,43,20,23,34,UPPER CALCAREOUS GRIT FORMATION,468859,486907,54.27,-0.94
P6324,WS07,YO62 6,0.9,100,54,24,30,25,UPPER CALCAREOUS GRIT FORMATION,468859,486907,54.27,-0.94
P6327,TP01,CH1 4,1.5,100,32,14,18,15,GLACIAL DEPOSITS,339907,366894,53.2,-2.9
P6327,TP02,CH1 4,2,100,26,12,14,11,GLACIAL DEPOSITS,339907,366894,53.2,-2.9
P6327,TP06,CH1 4,2.5,100,28,14,14,12,GLACIAL DEPOSITS,339907,366894,53.2,-2.9
P6332,TP01,PE6 7,1.8,93,38,19,19,19,GLACIAL DEPOSITS,523222,302967,52.61,-0.18
P6332,TP03,PE6 7,1.6,94,40,14,26,16,GLACIAL DEPOSITS,523290,302837,52.61,-0.18
P6332,TP05,PE6 7,1.2,92,47,20,27,17,GLACIAL DEPOSITS,523412,302886,52.61,-0.18
P6332,TP08,PE6 7,1.9,91,50,22,28,28,GLACIAL DEPOSITS,523338,302970,52.61,-0.18
P6332,WS01,PE6 7,1.3,100,40,17,23,21,GLACIAL DEPOSITS,523374,302972,52.61,-0.18
P6332,WS02,PE6 7,0.9,97,49,18,31,21,GLACIAL DEPOSITS,523335,303001,52.61,-0.18
P6332,WS02,PE6 7,2.5,100,58,24,34,30,GLACIAL DEPOSITS,523335,303001,52.61,-0.18
P6332,WS04,PE6 7,1,100,33,13,20,17,GLACIAL DEPOSITS,523304,302983,52.61,-0.18
P6332,WS04,PE6 7,1,100,33,13,20,17,GLACIAL DEPOSITS,523304,302983,52.61,-0.18
P6332,WS04,PE6 7,2.2,100,43,17,26,32,OXFORD CLAY FORMATION,523304,302983,52.61,-0.18
P6332,WS04,PE6 7,2.7,100,56,25,31,39,OXFORD CLAY FORMATION,523304,302983,52.61,-0.18
P6332,WS05,PE6 7,2.3,100,32,14,18,26,GLACIAL DEPOSITS,523280,302961,52.61,-0.18
P6332,WS05,PE6 7,2.3,100,32,14,18,26,GLACIAL DEPOSITS,523280,302961,52.61,-0.18
P6332,WS06,PE6 7,0.8,88,40,20,20,18,GLACIAL DEPOSITS,523277,302941,52.61,-0.18
P6332,WS06,PE6 7,1.7,84,42,17,25,24,GLACIAL DEPOSITS,523277,302941,52.61,-0.18
P6332,WS06,PE6 7,2.3,93,22,13,9,18,GLACIAL DEPOSITS,523277,302941,52.61,-0.18
P6334,BH01,CW12 3,1.2,97,29,14,15,15,GLACIAL DEPOSITS,387334,361094,53.15,-2.19
P6341,TP06,LE67 2,0.9,100,39,19,20,17,GLACIAL DEPOSITS,442858,313043,52.71,-1.37
P6341,TP07,LE67 2,2.5,96,39,17,22,17,GLACIAL DEPOSITS,442858,313043,52.71,-1.37
P6341,TP09,LE67 2,2,100,40,20,20,17,GLACIAL DEPOSITS,442858,313043,52.71,-1.37
P6341,TP14,LE67 2,2,99,37,17,20,15,GLACIAL DEPOSITS,442858,313043,52.71,-1.37
P6341,TP14,LE67 2,2,99,37,17,20,15,GLACIAL DEPOSITS,442858,313043,52.71,-1.37
P6341,TP16,LE67 2,1,97,48,21,27,14,GLACIAL DEPOSITS,442939,313004,52.71,-1.37
P6341,TP17,LE67 2,1.5,94,40,22,18,16,GLACIAL DEPOSITS,442816,312981,52.71,-1.37
P6341,TP19,LE67 2,1.25,98,55,21,34,22,GLACIAL DEPOSITS,442882,312941,52.71,-1.37
P6341,TP20,LE67 2,1.5,99,40,19,21,16,GLACIAL DEPOSITS,442936,312946,52.71,-1.37
P6345,TP02,LE13 0,1.3,99,42,23,19,33,ALLUVIUM,473707,318215,52.76,-0.91
P6345,TP18,LE13 0,1.9,100,62,31,31,38,ALLUVIUM,473707,318215,52.76,-0.91
P6345,TP08,LE13 0,2.9,100,41,21,20,23,BLUE LIAS FORMATION,473707,318215,52.76,-0.91
P6345,TP10,LE13 0,2.4,99,44,24,20,30,ALLUVIUM,473824,318240,52.76,-0.91
P6351,TP02,LE2 7,1.8,75,68,29,39,25,ALLUVIUM,458297,303254,52.62,-1.14
P6351,TP06,LE2 7,2.5,100,105,38,67,62,ALLUVIUM,458297,303254,52.62,-1.14
P6351,WS06,LE2 7,2.5,75,34,14,20,17,ALLUVIUM,458297,303254,52.62,-1.14
P6354,BH01,NN4 8,6,66,14,8,11,11,GLACIAL DEPOSITS,475275,259652,52.23,-0.9
P6354,TP01,NN4 8,3.1,85,18,16,26,26,ALLUVIUM,475275,259652,52.23,-0.9
P6354,TP08,NN4 8,2.2,72,29,28,32,32,ALLUVIUM,475275,259652,52.23,-0.9
P6356,GWS2,CV7 9,1.9,100,32,15,17,16,WHITACRE MEMBER,434670,284458,52.46,-1.49
P6356,GWS5,CV7 9,1.1,100,36,16,20,18,WHITACRE MEMBER,434670,284458,52.46,-1.49
P6356,GWS6,CV7 9,1.8,100,45,19,26,22,WHITACRE MEMBER,434670,284458,52.46,-1.49
P6361,WS01,NN6 7,2,100,32,0,19,0,GLACIAL DEPOSITS,463737,271775,52.34,-1.07
P6361,WS06,NN6 7,0.7,100,23,0,10,0,GLACIAL DEPOSITS,463737,271775,52.34,-1.07
P6361,WS08,NN6 7,0.8,86,22,0,15,0,NORTHAMPTON SAND FORMATION,463737,271775,52.34,-1.07
P6361,WS08,NN6 7,1.5,75,38,0,16,0,NORTHAMPTON SAND FORMATION,463737,271775,52.34,-1.07
P6361,TP206,NN6 7,2,100,34,18,16,22,NORTHAMPTON SAND FORMATION,463737,271775,52.34,-1.07
P6361,TP206,NN6 7,2,100,34,18,16,22,NORTHAMPTON SAND FORMATION,463737,271775,52.34,-1.07
P6363,WS01,DE22 1,0.5,100,34,20,14,18,MERCIA MUDSTONE GROUP,434755,339431,52.95,-1.48
P6363,WS05,DE22 1,0.3,100,36,20,16,20,MERCIA MUDSTONE GROUP,434755,339431,52.95,-1.48
P6363,WS06,DE22 1,1.9,100,28,17,11,20,MERCIA MUDSTONE GROUP,434755,339431,52.95,-1.48
P6364,TP01,LN11 0,2.3,100,82,32,50,63,ALLUVIUM,533560,388743,53.38,0.01
P6364,TP07,LN11 0,0.9,83,43,18,25,18,GLACIAL DEPOSITS,533560,388743,53.38,0.01
P6364,TP13,LN11 0,0.9,100,59,21,38,24,GLACIAL DEPOSITS,533560,388743,53.38,0.01
P6364,TP15,LN11 0,1.4,100,42,17,25,15,GLACIAL DEPOSITS,533483,388719,53.38,0.01
P6366,WS02,PR7 5,1.5,100,22,0,0,15,GLACIAL DEPOSITS,354979,415056,53.63,-2.68
P6366,TP14,PR7 5,2.3,99,36,16,20,16,GLACIAL DEPOSITS,354979,415056,53.63,-2.68
P6366,TP01,PR7 5,1.1,99,40,20,20,22,GLACIAL DEPOSITS,354979,415056,53.63,-2.68
P6366,TP09,PR7 5,2.2,100,38,16,22,16,GLACIAL DEPOSITS,354979,415056,53.63,-2.68
P6366,TP25,PR7 5,0.9,99,52,22,30,29,GLACIAL DEPOSITS,355251,415345,53.63,-2.68
P6366,TP30,PR7 5,1.9,97,43,19,24,18,GLACIAL DEPOSITS,354975,415296,53.63,-2.68
P6366,TP37,PR7 5,2.9,95,23,12,11,13,GLACIAL DEPOSITS,355199,415479,53.63,-2.68
P6366,TP43,PR7 5,0.9,100,45,21,24,26,GLACIAL DEPOSITS,355413,415527,53.63,-2.68
P6366,TP46,PR7 5,2.4,100,48,23,25,20,GLACIAL DEPOSITS,355595,415424,53.63,-2.68
P6366,TP49,PR7 5,1.9,100,55,23,32,25,GLACIAL DEPOSITS,355458,415395,53.63,-2.68
P6380,WS04,CV13 6,1.5,100,72,25,47,24,WOLSTON FORMATION,437982,295683,52.56,-1.44
P6380,WS05,CV13 6,1.6,100,56,24,32,29,WOLSTON FORMATION,437896,295653,52.56,-1.44
P6380,WS06,CV13 6,1.2,71,33,13,20,14,WOLSTON FORMATION,437842,295648,52.56,-1.44
P6380,WS01,CV13 6,2,100,64,25,39,30,WOLSTON FORMATION,438005,295568,52.56,-1.44
P6380,WS01,CV13 6,2,100,64,25,39,30,WOLSTON FORMATION,438005,295568,52.56,-1.44
P6380,WS02,CV13 6,1.2,100,60,25,35,23,WOLSTON FORMATION,437940,295593,52.56,-1.44
P6380,TP12,CV13 6,1,100,62,26,36,29,WOLSTON FORMATION,437996,295620,52.56,-1.44
P6380,WS07,CV13 6,1,100,38,21,17,23,OADBY TILL MEMBER,438092,295522,52.56,-1.44
P6380,WS08,CV13 6,2,99,59,23,36,27,OADBY TILL MEMBER,438079,295586,52.56,-1.44
P6380,TP05,CV13 6,2.4,100,35,20,15,24,WOLSTON FORMATION,438087,295502,52.56,-1.44
P6380,TP05,CV13 6,2.4,100,35,20,15,24,OADBY TILL MEMBER,438087,295502,52.56,-1.44
P6380,TP01,CV13 6,3,100,67,27,40,29,OADBY TILL MEMBER,438097,295560,52.56,-1.44
P6380,TP02,CV13 6,1,100,64,23,41,29,WOLSTON FORMATION,438077,295549,52.56,-1.44
P6380,TP03,CV13 6,2,100,67,27,40,30,OADBY TILL MEMBER,438072,295575,52.56,-1.44
P6380,TP04,CV13 6,2,100,63,24,39,30,WOLSTON FORMATION,438080,295524,52.56,-1.44
P6380,TP05,CV13 6,3,100,69,25,44,28,OADBY TILL MEMBER,438087,295502,52.56,-1.44
P6380,TP07,CV13 6,1,100,27,0,23,0,WOLSTON FORMATION,437969,295615,52.56,-1.44
P6380,TP07,CV13 6,2.5,100,59,25,30,0,WOLSTON FORMATION,437969,295615,52.56,-1.44
P6380,TP08,CV13 6,3,100,68,26,42,31,WOLSTON FORMATION,438005,295599,52.56,-1.44
P6380,WS01,CV13 6,3,100,70,26,44,29,WOLSTON FORMATION,438005,295568,52.56,-1.44
P6381,WS02,DE1 3,2.6,91,37,19,18,18,MERCIA MUDSTONE GROUP,434833,336702,52.93,-1.48
P6381,WS09,DE1 3,0.8,76,42,19,23,19,RIVER TERRACE DEPOSITS,434833,336702,52.93,-1.48
P6381,WS09,DE1 3,2.4,100,28,17,11,19,MERCIA MUDSTONE GROUP,434833,336702,52.93,-1.48
P6385,TP02,DE23 4,2.7,100,36,22,14,30,ALLUVIUM,431430,333758,52.9,-1.53
P6385,TP07,DE23 4,2.4,100,43,25,18,26,ALLUVIUM,431430,333758,52.9,-1.53
P6385,WS02,DE23 4,1.9,100,48,20,28,36,ALLUVIUM,431430,333758,52.9,-1.53
P6385,WS03,DE23 4,2.9,85,47,22,25,25,ALLUVIUM,431430,333758,52.9,-1.53
P6388,TP10,WS10 8,2,96,77,39,38,43,ALLUVIUM,398064,298021,52.58,-2.03
P6388,TP14,WS10 8,2.3,99,42,20,22,16,GLACIAL DEPOSITS,398064,298021,52.58,-2.03
P6388,TP09,WS10 8,1.6,100,23,14,9,16,ALLUVIUM,398064,298021,52.58,-2.03
P6388,WS01,WS10 8,0.9,100,76,37,39,42,ALLUVIUM,398064,298021,52.58,-2.03
P6388,WS01,WS10 8,1.7,88,28,0,0,16,GLACIAL DEPOSITS,398064,298021,52.58,-2.03
P6388,WS02,WS10 8,1.3,100,72,34,38,41,ALLUVIUM,398064,298021,52.58,-2.03
P6395,WS01,HA1 1,2,100,78,25,53,34,LONDON CLAY FORMATION,515419,187942,51.58,-0.34
P6395,WS02,HA1 1,3.5,100,70,26,44,34,LONDON CLAY FORMATION,515419,187942,51.58,-0.34
P6395,WS03,HA1 1,2.6,100,73,26,47,33,LONDON CLAY FORMATION,515419,187942,51.58,-0.34
P6395,WS04,HA1 1,1.1,100,82,27,55,37,LONDON CLAY FORMATION,515419,187942,51.58,-0.34
P6395,WS05,HA1 1,5.5,100,74,29,45,32,LONDON CLAY FORMATION,515419,187942,51.58,-0.34
P6395,BH01,HA1 1,10.5,100,71,27,44,30,LONDON CLAY FORMATION,515419,187942,51.58,-0.34
P6395,BH02,HA1 1,3,100,73,27,46,29,LONDON CLAY FORMATION,515419,187942,51.58,-0.34
P6395,BH02,HA1 1,26,100,64,23,41,25,LONDON CLAY FORMATION,515419,187942,51.58,-0.34
P6395,BH03,HA1 1,6,100,72,26,46,27,LONDON CLAY FORMATION,515439,187930,51.58,-0.34
P6395,BH03,HA1 1,12,100,73,27,46,32,LONDON CLAY FORMATION,515439,187930,51.58,-0.34
P6395,BH04,HA1 1,19,100,61,23,38,28,LONDON CLAY FORMATION,515454,187917,51.58,-0.34
P6395,BH04,HA1 1,21.5,100,63,24,39,24,LONDON CLAY FORMATION,515454,187917,51.58,-0.34
P6396,WS02,HA3 6,1.1,100,80,25,55,28,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,WS05,HA3 6,3.1,100,75,24,51,19,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,WS06,HA3 6,1.5,100,80,25,55,27,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,WS10,HA3 6,3.8,100,78,26,52,32,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,WS12,HA3 6,2.5,100,74,25,49,30,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH01,HA3 6,7.5,100,66,27,39,29,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH01,HA3 6,7.5,100,66,27,39,29,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH01,HA3 6,13.5,100,72,26,46,28,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH01,HA3 6,13.5,100,72,26,46,28,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH01,HA3 6,13.5,100,72,26,46,28,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH01,HA3 6,13.5,100,72,26,46,28,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH02,HA3 6,5.5,100,79,27,52,28,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH02,HA3 6,5.5,100,79,27,52,28,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH02,HA3 6,5.5,100,79,27,52,28,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH02,HA3 6,10.5,100,77,28,49,29,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6396,BH02,HA3 6,10.5,100,77,28,49,29,LONDON CLAY FORMATION,515044,191435,51.61,-0.34
P6401,WS07,CW5 5,2.9,100,56,22,34,26,RIVER TERRACE DEPOSITS,365010,353897,53.08,-2.52
P6401,WS13,CW5 5,3.6,100,56,21,35,26,RIVER TERRACE DEPOSITS,365040,353945,53.08,-2.52
P6401,WS13,CW5 5,3.6,100,56,21,35,26,RIVER TERRACE DEPOSITS,365040,353945,53.08,-2.52
P6401,WS08,CW5 5,2.9,100,52,21,31,24,RIVER TERRACE DEPOSITS,365033,353898,53.08,-2.52
P6404,WS02,B90 4,1.9,91,54,29,25,22,GLACIOLACUSTRINE DEPOSITS,413892,276384,52.39,-1.8
P6404,WS03,B90 4,0.8,93,25,19,6,22,GLACIOLACUSTRINE DEPOSITS,413892,276384,52.39,-1.8
