ProjectID,LocationID,Postcode,Depth,Fines,LiquidLimit,PlasticLimit,PlasticityIndex,MoistureContent,X,Y,Latitude,Longitude,Date,Geology Code
P7025,WS06,WA7 5,1.2,100,37,16,21,16,352146.1474,381694.0809,53.33,-2.72,31/10/2016,BOLLIN MUDSTONE MEMBER
P7028,WS01,L9 6,1.2,95,33,15,18,16,338349.0337,396317.8917,53.46,-2.93,31/10/2016,GLACIAL DEPOSITS
P7028,WS06,L9 6,0.9,100,34,16,18,17,338349.0337,396317.8917,53.46,-2.93,31/10/2016,GLACIAL DEPOSITS
P7032,TP01,CV10 9,1.2,100,35,22,13,17,431980.6718,292560.7874,52.53,-1.53,06/07/2017,PENNINE MIDDLE COAL MEASURES
P7032,TP19,CV10 9,0.6,100,58,23,35,27,431980.6718,292560.7874,52.53,-1.53,06/07/2017,ETRURIA FORMATION
P7032,TP20,CV10 9,0.9,100,62,27,35,30,431980.6718,292560.7874,52.53,-1.53,06/07/2017,ETRURIA FORMATION
P7032,TP23,CV10 9,0.7,99,50,25,25,20,431980.6718,292560.7874,52.53,-1.53,06/07/2017,HALESOWEN FORMATION
P7032,TP24,CV10 9,0.6,100,46,23,23,22,431980.6718,292560.7874,52.53,-1.53,06/07/2017,HALESOWEN FORMATION
P7032,TP25,CV10 9,2.6,99,40,22,18,17,431980.6718,292560.7874,52.53,-1.53,06/07/2017,HALESOWEN FORMATION
P7032,TP28,CV10 9,0.5,100,41,19,22,20,431980.6718,292560.7874,52.53,-1.53,06/07/2017,HALESOWEN FORMATION
P7032,TP29,CV10 9,0.7,100,52,24,28,23,431980.6718,292560.7874,52.53,-1.53,06/07/2017,HALESOWEN FORMATION
P7032,TP30,CV10 9,0.6,100,44,19,25,14,431980.6718,292560.7874,52.53,-1.53,06/07/2017,HALESOWEN FORMATION
P7032,TP32,CV10 9,0.6,100,27,18,9,14,431980.6718,292560.7874,52.53,-1.53,06/07/2017,HALESOWEN FORMATION
P7032,WS01,CV10 9,0.8,100,70,35,35,34,431980.6718,292560.7874,52.53,-1.53,06/07/2017,HEAD
P7032,WS09,CV10 9,1.1,96,33,18,15,18,431980.6718,292560.7874,52.53,-1.53,06/07/2017,ETRURIA FORMATION
P7032,WS14,CV10 9,0.6,99,30,16,14,16,431980.6718,292560.7874,52.53,-1.53,06/07/2017,PENNINE MIDDLE COAL MEASURES
P7040,WS02,L32 0,1.5,96,24,13,11,12,340368.9471,398517.3371,53.48,-2.9,16/11/2016,GLACIAL DEPOSITS
P7040,WS03,L32 0,0.9,96,30,15,15,16,340368.9471,398517.3371,53.48,-2.9,16/11/2016,GLACIAL DEPOSITS
P7040,WS04,L32 0,1.3,100,36,18,18,18,340368.9471,398517.3371,53.48,-2.9,16/11/2016,GLACIAL DEPOSITS
P7042,WS01,L32 0,0.9,99,73,22,51,22,340368.9471,398517.3371,53.48,-2.9,31/10/2016,GLACIAL DEPOSITS
P7042,WS03,L32 0,0.9,95,43,19,24,18,340368.9471,398517.3371,53.48,-2.9,31/10/2016,GLACIAL DEPOSITS
P7042,WS05,L32 0,1.8,100,33,16,17,14,340368.9471,398517.3371,53.48,-2.9,31/10/2016,GLACIAL DEPOSITS
P7043,TP09,OX13 6,1.4,96,71,24,47,24,449174.5448,199265.2658,51.69,-1.29,21/10/2016,AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION
P7043,TP11,OX13 6,0.8,98,59,23,36,27,449174.5448,199265.2658,51.69,-1.29,21/10/2016,SUMMERTOWN-RADLEY SAND AND GRAVEL MEMBER
P7043,TP11,OX13 6,1.7,100,61,23,38,26,449174.5448,199265.2658,51.69,-1.29,21/10/2016,SUMMERTOWN-RADLEY SAND AND GRAVEL MEMBER
P7043,WS05,OX13 6,1.2,99,73,23,50,28,449174.5448,199265.2658,51.69,-1.29,21/10/2016,AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION
P7043,WS06,OX13 6,2.5,98,79,25,54,24,449174.5448,199265.2658,51.69,-1.29,21/10/2016,AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION
P7043,WS08,OX13 6,2.3,98,66,27,39,28,449174.5448,199265.2658,51.69,-1.29,21/10/2016,AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION
P7043,TP01,OX13 6,1.6,96,63,23,40,22,449174.5448,199265.2658,51.69,-1.29,21/10/2016,AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION
P7043,TP02,OX13 6,0.9,99,65,24,41,22,449174.5448,199265.2658,51.69,-1.29,21/10/2016,SUMMERTOWN-RADLEY SAND AND GRAVEL MEMBER
P7043,TP03,OX13 6,1.8,63,74,30,44,29,449174.5448,199265.2658,51.69,-1.29,21/10/2016,SUMMERTOWN-RADLEY SAND AND GRAVEL MEMBER
P7043,TP03,OX13 6,1.8,63,74,30,44,29,449174.5448,199265.2658,51.69,-1.29,21/10/2016,AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION
P7043,TP07,OX13 6,1,95,63,23,40,25,449174.5448,199265.2658,51.69,-1.29,21/10/2016,SUMMERTOWN-RADLEY SAND AND GRAVEL MEMBER
P7045,TP01,LE16 7,0.5,100,44,26,18,25,474785.5414,288576.1495,52.49,-0.9,21/10/2016,DYRHAM FORMATION
P7045,TP04,LE16 7,1.75,100,38,19,19,20,474785.5414,288576.1495,52.49,-0.9,21/10/2016,DYRHAM FORMATION
P7045,TP06,LE16 7,1.2,100,50,23,27,35,474785.5414,288576.1495,52.49,-0.9,21/10/2016,DYRHAM FORMATION
P7045,TP14,LE16 7,1.1,100,51,23,28,28,474785.5414,288576.1495,52.49,-0.9,21/10/2016,DYRHAM FORMATION
P7045,TP15,LE16 7,1.7,100,46,23,23,27,474785.5414,288576.1495,52.49,-0.9,21/10/2016,DYRHAM FORMATION
P7045,TP15,LE16 7,1.7,100,46,23,23,27,474785.5414,288576.1495,52.49,-0.9,21/10/2016,DYRHAM FORMATION
P7045,TP20,LE16 7,1.5,100,50,19,31,25,474785.5414,288576.1495,52.49,-0.9,21/10/2016,DYRHAM FORMATION
P7061,TP14,LE67 2,1.9,97,52,20,32,17,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP34,LE67 2,2,94,38,15,23,15,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP41,LE67 2,1,70,42,14,28,22,443335.4231,312671.7546,52.71,-1.36,23/08/2021,OADBY TILL MEMBER
P7061,TP38,LE67 2,0.9,85,37,12,25,20,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP37,LE67 2,1,93,48,16,32,21,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP47,LE67 2,1.6,94,39,15,24,16,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP45,LE67 2,1.5,90,40,14,26,17,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP49,LE67 2,2.1,84,37,12,25,21,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP52,LE67 2,1,96,39,12,27,21,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP59,LE67 2,1.9,85,37,14,23,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP57,LE67 2,2,95,36,14,22,15,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP56,LE67 2,1.5,77,38,14,24,16,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP60,LE67 2,1,98,50,15,35,22,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP58,LE67 2,0.9,96,43,15,28,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP62,LE67 2,2.2,96,39,14,25,16,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP75,LE67 2,2,96,38,14,24,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP69,LE67 2,1.9,97,36,14,22,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP74,LE67 2,1.5,66,27,11,16,17,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIOFLUVIAL DEPOSITS
P7061,TP73,LE67 2,1,94,43,13,30,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIOFLUVIAL DEPOSITS
P7061,TP44,LE67 2,2.1,88,40,16,24,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP19,LE67 2,1.9,94,37,15,22,16,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP18,LE67 2,0.9,97,50,19,31,21,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP12,LE67 2,0.9,87,41,15,26,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP02,LE67 2,1.6,100,32,17,15,13,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIOFLUVIAL DEPOSITS
P7061,TP06,LE67 2,1.1,58,56,21,35,24,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIOFLUVIAL DEPOSITS
P7061,TP05,LE67 2,1.9,70,51,21,30,19,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIOFLUVIAL DEPOSITS
P7061,TP10,LE67 2,1.8,83,42,15,27,16,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIOFLUVIAL DEPOSITS
P7061,TP11,LE67 2,0.9,98,49,21,28,22,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP25,LE67 2,1.9,98,40,16,24,19,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP24,LE67 2,1,93,42,17,25,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP22,LE67 2,0.9,100,53,20,33,24,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP36,LE67 2,1,91,37,12,25,18,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP40,LE67 2,2.9,97,35,14,21,14,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7061,TP34,LE67 2,2,94,38,15,23,15,443335.4231,312671.7546,52.71,-1.36,23/08/2021,GLACIAL DEPOSITS
P7064,TP03,OL12 9,2.5,100,29,13,16,13,390177.699,414838.8864,53.63,-2.15,21/10/2016,DEVENSIAN TILL
P7064,TP04,OL12 9,2.3,100,50,24,26,26,390177.699,414838.8864,53.63,-2.15,21/10/2016,DEVENSIAN TILL
P7073,TP102,LE3 3,2.75,100,30,15,15,17,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP102,LE3 3,2.75,100,30,15,15,17,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP102,LE3 3,3.25,88,33,17,16,21,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP102,LE3 3,3.5,88,27,16,11,14,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP103,LE3 3,2.75,77,31,17,14,16,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP105,LE3 3,2.75,100,33,16,17,12,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP105,LE3 3,3.25,100,37,17,20,19,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP105,LE3 3,3.5,100,34,16,18,18,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP106,LE3 3,2.75,90,53,26,27,28,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP106,LE3 3,3.25,45,39,23,16,26,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP106,LE3 3,3.5,93,56,25,31,33,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP108,LE3 3,2.75,86,38,13,25,14,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP108,LE3 3,3.25,100,26,10,16,10,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP108,LE3 3,3.5,98,33,17,16,15,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP109,LE3 3,2.75,100,37,14,23,14,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP109,LE3 3,3.25,55,39,15,24,15,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7073,TP109,LE3 3,3.5,95,36,15,21,12,452914.2553,301641.3601,52.61,-1.22,17/07/2017,OADBY TILL MEMBER
P7082,WS01,BL6 7,1.5,85,41,22,19,24,363699.5256,411631.4944,53.6,-2.55,21/10/2016,GLACIAL DEPOSITS
P7082,WS02,BL6 7,1.7,100,27,15,12,11,363699.5256,411631.4944,53.6,-2.55,21/10/2016,GLACIAL DEPOSITS
P7082,WS04,BL6 7,1.2,78,26,15,11,12,363699.5256,411631.4944,53.6,-2.55,21/10/2016,GLACIAL DEPOSITS
P7091,TP01,L2 2,2.6,100,33,16,17,18,334288.2001,390808.9951,53.41,-2.99,09/11/2016,GLACIAL DEPOSITS
P7094,TP01,WR11 4,1.4,34,37,23,14,10,404204.4488,246854.1281,52.12,-1.94,21/10/2016,PERSHORE SAND AND GRAVEL MEMBER
P7094,TP01,WR11 4,1.2,100,53,22,31,24,404204.4488,246854.1281,52.12,-1.94,21/10/2016,PERSHORE SAND AND GRAVEL MEMBER
P7094,TP03,WR11 4,1.4,100,30,15,15,14,404204.4488,246854.1281,52.12,-1.94,21/10/2016,PERSHORE SAND AND GRAVEL MEMBER
P7094,TP03,WR11 4,1.4,100,30,15,15,14,404204.4488,246854.1281,52.12,-1.94,21/10/2016,PERSHORE SAND AND GRAVEL MEMBER
P7094,TP06,WR11 4,0.9,52,30,15,15,10,404204.4488,246854.1281,52.12,-1.94,21/10/2016,PERSHORE SAND AND GRAVEL MEMBER
P7094,TP07,WR11 4,0.3,100,61,24,37,27,404204.4488,246854.1281,52.12,-1.94,21/10/2016,PERSHORE SAND AND GRAVEL MEMBER
P7103,TP01,WS13 8,0.9,100,44,21,23,18,415360.5757,313379.1529,52.717869,-1.7740324,21/10/2016,GLACIOFLUVIAL DEPOSITS
P7103,TP05,WS13 8,1.8,98,35,14,21,14,415360.5757,313379.1529,52.717869,-1.7740324,21/10/2016,GLACIOFLUVIAL DEPOSITS
P7103,TP10,WS13 8,2.4,100,39,18,21,19,415360.5757,313379.1529,52.717869,-1.7740324,21/10/2016,MERCIA MUDSTONE GROUP
P7108,TP101,DE12 7,0.9,100,44,21,23,18,431872.1325,309246.2388,52.68,-1.53,21/10/2016,TARPORLEY SILTSTONE FORMATION
P7108,TP106,DE12 7,1.2,100,33,19,14,17,431872.1325,309246.2388,52.68,-1.53,21/10/2016,TARPORLEY SILTSTONE FORMATION
P7108,TP108,DE12 7,1.2,100,33,19,14,19,431872.1325,309246.2388,52.68,-1.53,21/10/2016,TARPORLEY SILTSTONE FORMATION
P7109,WS06,CR0 3,3.5,100,77,32,45,33,531627.7554,166244.6936,51.38,-0.11,21/10/2016,LONDON CLAY FORMATION
P7109,BH01,CR0 3,5,100,64,23,41,24,531627.7554,166244.6936,51.38,-0.11,21/10/2016,LONDON CLAY FORMATION
P7109,BH01,CR0 3,2.5,99,70,28,42,30,531627.7554,166244.6936,51.38,-0.11,21/10/2016,LONDON CLAY FORMATION
P7109,BH01,CR0 3,3.5,100,86,32,54,36,531627.7554,166244.6936,51.38,-0.11,21/10/2016,LONDON CLAY FORMATION
P7109,BH01,CR0 3,6,100,79,28,51,31,531627.7554,166244.6936,51.38,-0.11,21/10/2016,LONDON CLAY FORMATION
P7109,BH01,CR0 3,6,100,79,28,51,31,531627.7554,166244.6936,51.38,-0.11,21/10/2016,LONDON CLAY FORMATION
P7109,BH01,CR0 3,9,100,82,25,57,29,531627.7554,166244.6936,51.38,-0.11,21/10/2016,LONDON CLAY FORMATION
P7109,BH01,CR0 3,10.5,100,74,23,51,29,531627.7554,166244.6936,51.38,-0.11,21/10/2016,LONDON CLAY FORMATION
P7110,WS01,LE65 1,1.3,100,56,26,30,29,439902.8028,319317.2357,52.77,-1.41,21/10/2016,MILLSTONE GRIT GROUP
P7110,WS05,LE65 1,0.7,100,57,21,36,16,439902.8028,319317.2357,52.77,-1.41,21/10/2016,LOWER PENNINE COAL MEASURES
P7116,WS01,LE18 3,0.8,100,71,22,49,38,461095.3152,297286.6046,52.57,-1.1,14/02/2019,THRUSSINGTON MEMBER
P7116,WS04,LE18 3,1.5,100,51,23,28,23,461095.3152,297286.6046,52.57,-1.1,14/02/2019,THRUSSINGTON MEMBER
P7116,WS05,LE18 3,1.6,100,58,23,35,24,461095.3152,297286.6046,52.57,-1.1,14/02/2019,THRUSSINGTON MEMBER
P7123,TP01,CM6 3,0.8,90,57,22,35,27,568117.1604,220748.05,51.86,0.44,21/10/2016,LOWESTOFT FORMATION
P7123,TP11,CM6 3,1.8,100,55,20,35,18,568117.1604,220748.05,51.86,0.44,21/10/2016,LOWESTOFT FORMATION
P7123,TP13,CM6 3,1.1,100,78,24,54,34,568117.1604,220748.05,51.86,0.44,21/10/2016,LOWESTOFT FORMATION
P7123,TP14,CM6 3,0.7,100,66,22,44,24,568117.1604,220748.05,51.86,0.44,21/10/2016,LOWESTOFT FORMATION
P7123,TP17,CM6 3,2.1,100,66,21,45,23,568117.1604,220748.05,51.86,0.44,21/10/2016,LOWESTOFT FORMATION
P7125,WS02,GU9 0,1.5,100,74,25,49,34,483184.81,148540.6759,51.23,-0.81,21/10/2016,"CLAYGATE MEMBER, LONDON CLAY FORMATION."
P7125,WS03,GU9 0,2.4,100,49,21,28,36,483184.81,148540.6759,51.23,-0.81,21/10/2016,"CLAYGATE MEMBER, LONDON CLAY FORMATION."
P7125,WS03,GU9 0,1.6,100,51,24,27,34,483184.81,148540.6759,51.23,-0.81,21/10/2016,"CLAYGATE MEMBER, LONDON CLAY FORMATION."
P7125,WS04,GU9 0,2.1,100,64,26,38,28,483184.81,148540.6759,51.23,-0.81,21/10/2016,"CLAYGATE MEMBER, LONDON CLAY FORMATION."
P7125,WS05,GU9 0,1.7,100,66,26,40,31,483184.81,148540.6759,51.23,-0.81,21/10/2016,"CLAYGATE MEMBER, LONDON CLAY FORMATION."
P7125,WS07,GU9 0,0.8,44,46,19,27,18,483184.81,148540.6759,51.23,-0.81,21/10/2016,CAESAR'S CAMP GRAVEL FORMATION
P7125,WS07,GU9 0,2.3,100,59,24,35,34,483184.81,148540.6759,51.23,-0.81,21/10/2016,"CLAYGATE MEMBER, LONDON CLAY FORMATION."
P7125,TP07,GU9 0,1.1,98,36,17,19,13,483184.81,148540.6759,51.23,-0.81,21/10/2016,"CLAYGATE MEMBER, LONDON CLAY FORMATION."
P7126,GRM UL 2,CV23 0,0.9,99,54,24,30,23,455256.9968,273855.8251,52.36,-1.19,28/02/2019,GLACIAL DEPOSITS
P7126,GRM UL 3,CV23 0,1.3,89,52,29,23,22,455256.9968,273855.8251,52.36,-1.19,28/02/2019,GLACIAL DEPOSITS
P7126,GRM UL 1,CV23 0,1.3,98,70,33,37,35,455256.9968,273855.8251,52.36,-1.19,28/02/2019,GLACIAL DEPOSITS
P7126,GRM TI C6,CV23 0,3,100,53,26,27,26,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI C6,CV23 0,2,99,53,23,30,25,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI C6,CV23 0,1.5,90,58,23,35,26,455256.9968,273855.8251,52.36,-1.19,28/02/2019,GLACIAL DEPOSITS
P7126,GRM TI 4,CV23 0,3,92,48,22,26,25,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 4,CV23 0,2.5,92,53,24,29,29,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 4,CV23 0,2.25,96,52,23,29,18,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 4,CV23 0,1.5,95,47,23,24,18,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI C5,CV23 0,1,92,54,16,38,23,455256.9968,273855.8251,52.36,-1.19,28/02/2019,GLACIAL DEPOSITS
P7126,GRM TI C5,CV23 0,1.5,76,51,24,27,23,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI C5,CV23 0,2,67,44,22,22,17,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 2,CV23 0,3,99,46,21,25,25,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 2,CV23 0,2.5,99,50,25,25,25,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 2,CV23 0,1.5,73,52,17,35,19,455256.9968,273855.8251,52.36,-1.19,28/02/2019,GLACIAL DEPOSITS
P7126,GRM TI 2,CV23 0,1.5,99,56,24,32,27,455256.9968,273855.8251,52.36,-1.19,28/02/2019,GLACIAL DEPOSITS
P7126,GRM TI 3,CV23 0,2,99,46,26,20,23,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 3,CV23 0,2.25,98,52,25,27,25,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 3,CV23 0,3,99,47,24,23,23,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7126,GRM TI 3,CV23 0,1.5,79,47,25,22,18,455256.9968,273855.8251,52.36,-1.19,28/02/2019,CHARMOUTH MUDSTONE FORMATION
P7127,GRM-TP01,LE9 9,1,49,27,14,13,9.8,446809.205,302691.6372,52.62,-1.31,10/05/2017,GLACIOFLUVIAL DEPOSITS
P7127,GRM-TP01,LE9 9,1.75,86,29,14,15,19,446809.205,302691.6372,52.62,-1.31,10/05/2017,GLACIOFLUVIAL DEPOSITS
P7127,GRM-TP02,LE9 9,0.9,90,26,14,12,15,446809.205,302691.6372,52.62,-1.31,10/05/2017,GLACIOFLUVIAL DEPOSITS
P7127,GRM-TP10,LE9 9,1.1,99,55,23,32,24,446809.205,302691.6372,52.62,-1.31,10/05/2017,GLACIOFLUVIAL DEPOSITS
P7131,WS01,MK42 0,0.9,79,26,16,10,9.4,507588.1764,248014.5619,52.12,-0.43,19/05/2017,RIVER TERRACE DEPOSITS
P7132,WS01,NN2 6,1.2,100,35,16,19,18,475191.2592,261881.6211,52.25,-0.9,21/10/2016,NORTHAMPTON SAND FORMATION
P7134,WS02,PR7 2,2,100,26,16,10,23,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7134,WS02,PR7 2,2,100,26,16,10,23,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7134,WS02,PR7 2,2,100,26,16,10,23,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7134,WS04,PR7 2,1.6,100,34,14,20,14,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7134,WS05,PR7 2,2,100,25,12,13,28,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7134,WS05,PR7 2,2,100,25,12,13,28,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7134,WS06,PR7 2,1,100,43,16,27,24,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7134,WS06,PR7 2,1,100,43,16,27,24,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7134,WS07,PR7 2,1.3,100,24,12,12,10,357122.3616,416137.3887,53.64,-2.65,21/10/2016,GLACIAL DEPOSITS
P7135,WS03,MK43 8,0.8,90,41,17,24,19,501335.9779,252333.8499,52.16,-0.52,23/11/2017,BIDDENHAM MEMBER
P7135,WS101,MK43 8,2.6,100,76,28,48,33,501335.9779,252333.8499,52.16,-0.52,23/11/2017,BIDDENHAM MEMBER
P7135,TP10,MK43 8,1.3,88,29,15,14,16,501335.9779,252333.8499,52.16,-0.52,23/11/2017,BIDDENHAM MEMBER
P7135,TP08,MK43 8,0.8,86,53,16,37,15,501335.9779,252333.8499,52.16,-0.52,23/11/2017,BIDDENHAM MEMBER
P7135,TP04,MK43 8,2.1,90,58,17,41,22,501335.9779,252333.8499,52.16,-0.52,23/11/2017,GLACIOFLUVIAL DEPOSITS
P7135,TP09,MK43 8,2.5,100,60,20,40,30,501335.9779,252333.8499,52.16,-0.52,23/11/2017,BIDDENHAM MEMBER
P7140,WS01,CV2 3,1.6,100,30,16,14,15,436140.6755,280353.1606,52.42,-1.47,15/11/2016,HELSBY SANDSTONE FORMATION
P7140,WS01,CV2 3,3,99,34,15,19,11,436140.6755,280353.1606,52.42,-1.47,15/11/2016,HELSBY SANDSTONE FORMATION
P7140,WS02,CV2 3,1.7,95,34,16,18,20,436140.6755,280353.1606,52.42,-1.47,15/11/2016,THRUSSINGTON MEMBER
P7140,TP01,CV2 3,2.5,100,35,20,15,19,436140.6755,280353.1606,52.42,-1.47,15/11/2016,HELSBY SANDSTONE FORMATION
P7140,TP05,CV2 3,2.7,100,32,16,16,18,436140.6755,280353.1606,52.42,-1.47,15/11/2016,HELSBY SANDSTONE FORMATION
P7140,TP18,CV2 3,1.8,100,39,18,21,16,436140.6755,280353.1606,52.42,-1.47,15/11/2016,THRUSSINGTON MEMBER
P7140,TP115,CV2 3,1,100,43,19,24,23,436140.6755,280353.1606,52.42,-1.47,15/11/2016,THRUSSINGTON MEMBER
P7142,WS04,M4 7,2.7,94,32,16,16,17,385496.8598,398162.6707,53.48,-2.22,01/06/2017,GLACIAL DEPOSITS
P7142,WS05,M4 7,3.4,99,33,17,16,14,385496.8598,398162.6707,53.48,-2.22,01/06/2017,GLACIAL DEPOSITS
P7143,WS05,LE17 6,0.8,56,44,15,29,17,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,WS04,LE17 6,0.5,55,48,28,20,21,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,WS03,LE17 6,0.7,86,56,23,33,21,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
P7143,WS02,LE17 6,0.8,43,33,23,10,17,463979.8138,283973.5421,52.45,-1.06,21/10/2016,GLACIAL DEPOSITS
